Title,URL,Date Published,Authors,Abstract,Preprocessed_Abstract,accuracy,address,ai,aim,algorithm,analysis,application,approach,architecture,assessment,attack,awareness,base,business,challenge,cloud,communication,compute,conduct,control,cps,cyber,cyberattacks,cyberphysical,cybersecurity,data,design,detection,development,different,digital,domain,enhance,environment,exist,feature,focus,framework,healthcare,identify,impact,implement,improve,include,increase,industry,information,infrastructure,intelligence,internet,iot,issue,knowledge,learn,level,machine,make,management,measure,method,model,need,network,new,organization,paper,performance,physical,potential,present,problem,process,propose,provide,require,research,result,risk,secure,security,service,significant,skill,social,solution,strategy,study,suggest,support,technique,technology,threat,time,traffic,training,use,user,various,vulnerability,work
Enhancing Security and Privacy in Small Drone Networks Using 6G-IOT Driven Cyber Physical System,https://link.springer.com/article/10.1007/s11277-024-11138-8,17 May 2024,"Nagarjuna Tandra, C. N. Gireesh Babu, Jyoti Dhanke, A. V. V. Sudhakar, M. Kameswara Rao, S. Ravichandran","The purpose of this abstract is to present a concise summary of a study that sought to enhance the cybersecurity of 6G-IoT drone devices through the use of a layered architectural framework and machine learning methodologies. An improved seven-layered architecture that can classify various types of attacks with a 99% accuracy rate is presented in the paper as a means to enhance drone security and privacy. You may encounter Prob, DoS, R2L, and U2R assaults, among others. On the drone dataset, the RegressionNet model—a combination of Logistic Regression and Multilayer Perceptron—performs best. Impressively, it attains a rate of 99.89% accuracy. Both the STIN security dataset and a combined dataset underwent additional validation testing, with the combined dataset producing an average accuracy of 97.90% and the STIN security dataset 91.64%, respectively, proving that the suggested method is both effective and resilient. By enhancing the cybersecurity of 6G-IoT drones, We can see the importance of the suggested architecture and ML models from these outcomes. This, in turn, guarantees secure drone operations across many fields while reducing privacy issues.",purpose abstract present concise summary study sought enhance cybersecurity giot drone device use layer architectural framework machine learn methodology improve sevenlayered architecture classify various type attack accuracy rate present paper mean enhance drone security privacy may encounter prob do rl ur assault among others drone dataset regressionnet modela combination logistic regression multilayer perceptronperforms best impressively attains rate accuracy stin security dataset combine dataset underwent additional validation test combine dataset produce average accuracy stin security dataset respectively prove suggest method effective resilient enhance cybersecurity giot drone see importance suggest architecture ml model outcome turn guarantee secure drone operation across many field reduce privacy issue,0.44445666264965666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36393159067427094,0.0,0.09863583548857649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25043834581000796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46233418931426296,0.0,0.0,0.0,0.0,0.13784013995243952,0.0,0.0,0.0,0.0,0.14276149087327242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12912139975590972,0.0,0.12713663977346493,0.0,0.14539265624155784,0.0,0.0,0.0,0.1149070919742246,0.10355718640940938,0.0,0.0,0.0,0.0,0.10485747024123646,0.0,0.0,0.0,0.25824279951181944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1481522208832189,0.19114134219505058,0.0,0.0,0.0,0.0,0.0,0.0,0.1010430011358366,0.30210672441728725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0832553037994799,0.0,0.1481522208832189,0.0,0.0
Cyber security analysis based medical image encryption in cloud IoT network using quantum deep learning model,https://link.springer.com/article/10.1007/s11082-023-06076-x,27 January 2024,Jing Wang,"A very high degree of security is required for the transmission of medical pictures via open access as these images are more important than other types of images in most applications, especially real-time applications like telemedicine. The rapid advancement of artificial intelligence (AI) technology has made the privacy and security of patient medical picture data an urgent issue in the field of image privacy protection. By combining quantum deep learning with cyber security research of cloud IoT networks, this study proposes a novel approach to encrypting medical photos. Here, a stream crypto cypher and deep, extreme convolutional networks encrypt the medical image. Afterwards, this encrypted picture was stored using a secure cloud IoT infrastructure. Encryption speed, structural similarity index measure (SSIM), root mean square error (RMSE), mean average precision (MAP), and peak signal-to-noise ratio (PSNR) are all used in the experimental investigation. To determine the efficacy of the proposed approach, experimental analyses and simulations were carried out. PSNR was 92%, RMSE was 85%, SSIM was 68%, MAP was 52%, and encryption speed was 88% using the suggested method.",high degree security require transmission medical picture via open access image important type image application especially realtime application like telemedicine rapid advancement artificial intelligence ai technology make privacy security patient medical picture data urgent issue field image privacy protection combine quantum deep learn cyber security research cloud iot network study proposes novel approach encrypt medical photo stream crypto cypher deep extreme convolutional network encrypt medical image afterwards encrypt picture store use secure cloud iot infrastructure encryption speed structural similarity index measure ssim root mean square error rmse mean average precision map peak signaltonoise ratio psnr use experimental investigation determine efficacy propose approach experimental analysis simulation carry psnr rmse ssim map encryption speed use suggest method,0.0,0.0,0.20498603686986064,0.0,0.0,0.14828421131494382,0.2917143169230491,0.25143879401480085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4099720737397213,0.0,0.0,0.0,0.0,0.0,0.08636319394760923,0.0,0.0,0.0,0.10539093612530635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17214974432688415,0.16526688898428427,0.0,0.35180262409100505,0.14127121519797742,0.0,0.1390996971140166,0.0,0.0,0.14352171467798683,0.0,0.1590735328685638,0.12571939700740042,0.0,0.0,0.24804779200909352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11618025767892635,0.0,0.16861267219703788,0.12402389600454676,0.0,0.0,0.16209276168022316,0.20912699008462654,0.0,0.0,0.0,0.0,0.0,0.0,0.11055074979588675,0.16526688898428427,0.0,0.0,0.12746266483269805,0.0,0.0,0.0,0.0,0.27326790047962596,0.0,0.0,0.0,0.0
From scattered data to actionable knowledge: flexible cyber security reporting in the military domain,https://link.springer.com/article/10.1007/s10207-022-00613-7,14 September 2022,"Florian Skopik, Arndt Bonitz, Volker Grantz, Günter Göhler","Numerous cyber situational awareness models have been proposed in recent years. Yet, one of the main challenges still remains mostly unsolved, which is what information sources contribute to the process for establishing cyber situational awareness and how is relevant information collected. While previous scientific works focused on situational awareness models and decision support based on common operating pictures, ingesting and maintaining a consistent data basis for the cyber domain has rarely been studied in detail. However, this is crucial when data distributed across different systems need to be collected, vetted, correlated, de-duplicated, enriched and finally stored as a basis for flexible cyber security reporting. In this paper, we design an approach and a data model that enable to ingest and store the essential information from disparate organizational units and act as a basis for the flexible creation of cyber security reports. We describe the application of this approach and model in a case study together with the Austrian Ministry of Defense (MoD), in which we surveyed existing data sources and transfer paths and rated the applicability of the CCOP data model and accompanying processes in course of a proof-of-concept implementation.",numerous cyber situational awareness model propose recent year yet one main challenge still remains mostly unsolved information source contribute process establish cyber situational awareness relevant information collect previous scientific work focus situational awareness model decision support base common operating picture ingest maintain consistent data basis cyber domain rarely study detail however crucial data distribute across different system need collect vet correlate deduplicated enrich finally store basis flexible cyber security reporting paper design approach data model enable ingest store essential information disparate organizational unit act basis flexible creation cyber security report describe application approach model case study together austrian ministry defense mod survey exist data source transfer path rat applicability ccop data model accompany process course proofofconcept implementation,0.0,0.0,0.0,0.0,0.0,0.0,0.10902325977040339,0.1879419374775749,0.0,0.0,0.0,0.42325356760234467,0.10397228749280922,0.0,0.10559542332420031,0.0,0.0,0.0,0.0,0.0,0.0,0.3227677348052704,0.0,0.0,0.0,0.39388068188871966,0.11890204964537304,0.0,0.0,0.11675028377677729,0.0,0.13148024162386496,0.0,0.0,0.13148024162386496,0.0,0.12353137246899656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2781109184039399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42344510506532906,0.11890204964537304,0.0,0.0,0.0,0.0857523925527405,0.0,0.0,0.0,0.0,0.0,0.2423176407653204,0.08684078688166155,0.0,0.0,0.0,0.0,0.0,0.0,0.10421020312149262,0.0,0.0,0.0,0.0,0.0,0.0,0.16526584282785367,0.0,0.14108452253411488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11083739914145543
Cyber-security and risky behaviors in a developing country context: a Pakistani perspective,https://link.springer.com/article/10.1057/s41284-022-00343-4,29 May 2022,"Naurin Farooq Khan, Naveed Ikram, Sumera Saleem, Saad Zafar","Cyber-security behavior research is scant with even scarce studies carried out in developing countries. We examine the cyber-security and risky Internet behaviors of undergraduate students from Pakistan, taking into account the diversity of these students in terms of demographics, socioeconomic status, and the digital divide. Data were collected using a survey questionnaire. A total of 294 students belonging to six different cities of Pakistan were surveyed employing multistage stratified sampling in face-to-face interaction. The results indicated significant differences of cyber-security posture in terms of gender, age and digital divide variables. The profiles of students based on cyber-security and risky Internet behaviors indicate three groups with a majority of them falling into group that exhibits more risk-averse yet low cyber-security behavior. Moreover, proactive cyber-security awareness behavior has a positive impact on high risk-averse behavior. The implications of the findings are studied in terms of providing customized training and awareness. The future directions are laid out for further explorations in terms of cultural differences within and cross-country contexts.",cybersecurity behavior research scant even scarce study carry develop country examine cybersecurity risky internet behavior undergraduate student pakistan take account diversity student term demographic socioeconomic status digital divide data collect use survey questionnaire total student belonging six different city pakistan survey employ multistage stratify sample facetoface interaction result indicate significant difference cybersecurity posture term gender age digital divide variable profile student base cybersecurity risky internet behavior indicate three group majority fall group exhibit riskaverse yet low cybersecurity behavior moreover proactive cybersecurity awareness behavior positive impact high riskaverse behavior implication finding study term provide customize training awareness future direction laid exploration term cultural difference within crosscountry context,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3352603686675993,0.12353512210251152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7300318385930982,0.09359820641497131,0.0,0.0,0.0,0.13871735353388795,0.30577406172072563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13871735353388795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2678708285824285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10450460008969795,0.0,0.11014622931919384,0.10586164760733587,0.0,0.0,0.0,0.0,0.13393541429121425,0.0,0.0,0.0,0.0,0.19636132440122925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17202914201216807,0.08089685348674007,0.0,0.0,0.0,0.0
Hyper-heuristic multi-objective online optimization for cyber security in big data,https://link.springer.com/article/10.1007/s13198-022-01727-w,17 July 2022,"Mohammed Ahmed, G. Rama Mohan Babu","The tremendous growth in data inside the Big data era has created data management challenges as well as data security concerns. These large data cyber security challenges can be successfully addressed with AI computations, with the SVM providing the best results on big data order issues. Master information in picking the kernel work and different boundaries is required to characterize the correct design of the SVM, and this can significantly advance its arrangement outcomes. The fake positive rate, bogus negative rate, and model unpredictability boundaries addressed using the SVM arrangement process is shown to be a multi-objective optimization problem in this study. The hyper-heuristic online particle swarm optimization (HHOPSO) computation with the SVM multi-objective optimization problem, a hyper-heuristic online particle swarm optimization system is produced was presented. The hyper-heuristic system comprises a high-level technique for directing the search process for determining low-level heuristics, and the low-level heuristics build new SVM setup configurations using various PSO standards. The proposed HHOPSO was evaluated on two cyber security datasets i.e., NSL-KDD and ISCX-IDS. The results revealed that the suggested approach is more effective than other calculations in refining the order of big data cyber security issues. The designed HHOPSO can classify cyber-attacks like DoS, Probe, R2L, and U2R with an accuracy of 93.23%.",tremendous growth data inside big data era create data management challenge well data security concern large data cyber security challenge successfully address ai computation svm provide best result big data order issue master information pick kernel work different boundary require characterize correct design svm significantly advance arrangement outcome fake positive rate bogus negative rate model unpredictability boundary address use svm arrangement process show multiobjective optimization problem study hyperheuristic online particle swarm optimization hhopso computation svm multiobjective optimization problem hyperheuristic online particle swarm optimization system produce present hyperheuristic system comprises highlevel technique direct search process determine lowlevel heuristic lowlevel heuristic build new svm setup configuration use various pso standard propose hhopso evaluate two cyber security datasets ie nslkdd iscxids result reveal suggest approach effective calculation refining order big data cyber security issue design hhopso classify cyberattacks like do probe rl ur accuracy,0.12265249531920679,0.2244076582531008,0.1551090170040017,0.0,0.0,0.0,0.0,0.09512946533296704,0.0,0.0,0.0,0.0,0.0,0.0,0.2137944579535493,0.0,0.0,0.0,0.0,0.0,0.0,0.19604813561585382,0.11818960921888132,0.0,0.0,0.5582311520922885,0.24073580514424298,0.0,0.0,0.11818960921888132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09384651212357897,0.0,0.0,0.0,0.0,0.2137944579535493,0.0,0.0,0.0,0.0,0.0,0.13026242190820778,0.0,0.0,0.0857330875340864,0.0,0.0,0.11036732461112517,0.0,0.0,0.0,0.0,0.0,0.10689722897677464,0.26052484381641555,0.24530499063841357,0.08791138088732658,0.08903974543573955,0.12758598701776197,0.0,0.18039194726882374,0.0,0.0,0.21098986289572236,0.0,0.0,0.0,0.0,0.0,0.0,0.0836516398469702,0.12505429679552416,0.0,0.10525408273836323,0.0,0.0,0.0,0.0,0.0,0.13785106559575705,0.0,0.12265249531920679,0.0,0.1122038291265504
Proposed cancelable biometrics system based on hybrid optical crypto-steganography audio framework for cyber security applications,https://link.springer.com/article/10.1007/s11042-024-18232-w,08 July 2024,Mai Helmy,"Biometric authentication systems have gained significant popularity in recent years due to their high level of security and convenience. Cancelable biometrics is a promising area of research that addresses the privacy and security concerns associated with traditional biometric systems. By transforming the biometric data in a non-invertible manner, cancelable biometrics offer enhanced privacy protection, increased security, and the flexibility to revoke or update biometric templates. As research in this field continues to advance, cancelable biometrics has the potential to revolutionize the way biometric systems are implemented and utilized. Ten years ago, there is a dire need to develop new cancelable biometric systems depending on cryptography or steganography system which may merging the two previous techniques to hide secret information within a cover medium. It involves encrypting the message and then embedding it into an innocent-looking file, such as an image or audio file. The goal is to make the hidden message undetectable to anyone who is not the intended recipient. This method ensures that even if the cover medium is intercepted, the secret information remains secure. Crypto-steganography is a powerful tool for covert communication and has applications in various fields, including intelligence agencies, cyber-security, and digital multimedia applications. In a classical cryptography system, users can easily change their password if they are compromised. However, user's biometrics is limited and unique, and if they are compromised, it will be impossible to change them as it in cryptography system. So, the basic concept of cancelable biometrics is to use another version of the original biometric template created through a one-way transform or a crypto-steganography scheme to keep the original biometrics safe and away from utilization in the system. Cancelable biometrics depends on the transformation of data so that users can replace their single biometric template in the same or different system. In this paper, a biometric system is presented as a novel hybrid optical crypto-steganography algorithm which is used to achieve cancelability option over audios signal. A proposal hybrid crypto-steganography technique based on the optical Double Random Phase Encoding (DRPE) algorithm which is suggested to attain simultaneous encryption of multi-audios, begins with encrypting the biometric audios using the optical DRPE algorithm, then the resulting encrypted biometric audios are further encrypted again with the chaotic Baker map as a permutation strategy, Advanced Encryption Standard (AES), and Ron's Code (RC6) as a diffusion strategy. Then, the resulting encrypted biometrics is embedded into the cover media with a steganography technique which is based on a chaotic concept. Finally, the quality evaluation of the proposed cancelable biometrics system reveals good performance. The simulation results prove that the suggested hybrid optical crypto-steganography framework is reliable and presents recommended security and robustness levels for its utilization in achieving efficient cancelable biometrics systems compared to traditional techniques.",biometric authentication system gain significant popularity recent year due high level security convenience cancelable biometrics promising area research address privacy security concern associate traditional biometric system transform biometric data noninvertible manner cancelable biometrics offer enhance privacy protection increase security flexibility revoke update biometric template research field continue advance cancelable biometrics potential revolutionize way biometric system implement utilized ten year ago dire need develop new cancelable biometric system depend cryptography steganography system may merge two previous technique hide secret information within cover medium involves encrypt message embed innocentlooking file image audio file goal make hidden message undetectable anyone intend recipient method ensures even cover medium intercept secret information remains secure cryptosteganography powerful tool covert communication application various field include intelligence agency cybersecurity digital multimedia application classical cryptography system user easily change password compromise however user biometrics limited unique compromise impossible change cryptography system basic concept cancelable biometrics use another version original biometric template create oneway transform cryptosteganography scheme keep original biometrics safe away utilization system cancelable biometrics depends transformation data user replace single biometric template different system paper biometric system present novel hybrid optical cryptosteganography algorithm use achieve cancelability option audio signal proposal hybrid cryptosteganography technique base optical double random phase encode drpe algorithm suggest attain simultaneous encryption multiaudios begin encrypt biometric audio use optical drpe algorithm result encrypt biometric audio encrypt chaotic baker map permutation strategy advanced encryption standard aes ron code rc diffusion strategy result encrypt biometrics embed cover medium steganography technique base chaotic concept finally quality evaluation propose cancelable biometrics system reveals good performance simulation result prove suggest hybrid optical cryptosteganography framework reliable present recommend security robustness level utilization achieve efficient cancelable biometrics system compare traditional technique,0.0,0.09482994986877483,0.0,0.0,0.33747448474534264,0.0,0.18655562722764932,0.0,0.0,0.0,0.0,0.0,0.1779126339495135,0.0,0.0,0.0,0.0981297271503501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08761468335251117,0.13479812989879458,0.0,0.0,0.0,0.09988887905595116,0.11009231178205436,0.0,0.10783030175562507,0.0,0.0,0.0,0.0,0.09644545587568086,0.0,0.0,0.0,0.11249149491511419,0.0,0.08761468335251117,0.08895631697475676,0.0,0.15863023765438528,0.0,0.10569062382549578,0.0,0.0,0.0,0.0,0.0,0.24141739706640436,0.0,0.09178426271619175,0.0,0.0,0.08039941683624753,0.0,0.10172988083900324,0.0,0.09327781361382466,0.0,0.07336779056431673,0.09988887905595116,0.0,0.11009231178205436,0.1806900699181181,0.0,0.0,0.07429899591962572,0.0,0.0,0.15863023765438528,0.22868951241770094,0.0,0.10366072239194452,0.178319744316877,0.0,0.09644545587568086,0.0,0.0,0.0,0.20732144478388903,0.0,0.21138124765099156,0.0,0.355825267899027,0.0,0.0,0.0,0.0,0.0,0.17475887064057716,0.35332775963530977,0.10366072239194452,0.0,0.0
Analysis of Cross-Domain Security and Privacy Aspects of Cyber-Physical Systems,https://link.springer.com/article/10.1007/s10776-022-00559-6,04 July 2022,"Kamal Prasat, S. Sanjay, V. Ananya, R. Kannadasan, S. Rajkumar, Roshani Raut, Ramani Selvanambi","Cyber-physical systems (CPSs) are the recent surfacing of engineered systems in which the integration of computing, communication, and control technologies are so secure. Many important application fields such as transportation, energy, and medical systems employ Cyber-physical systems as the basic engineering systems which we conclude from various researches. The rapid and important development of CPS is affecting many aspects of people's lifestyles, enabling a wide range of applications and services such as Smart Home, E-Health, and ecommerce. They have the capability to consolidate sensor networks with implanted processing to screen and control the actual environment, with input circles that permits this outside boost to self-initiate either correspondence, control or registering. In spite of their various benefits, CPS frameworks are inclined to different digital and additionally actual security dangers, assaults and difficulties. This is because of their heterogeneous nature, their dependence on private information, and their enormous scope arrangement. Thus, purposeful or unplanned openings of these frameworks can result in calamitous impacts, which makes it basic to set up vigorous safety efforts. Currently, there is an increase in the present security confrontation with the epidemic growth of cyber-physical systems. There has been an influx of susceptibility, risks, attacks, and controls for the emerging latest generation of CPS. This paper overviews the security of cyber-physical systems along with the exploration of various cyber-attacks associated with CPS. Furthermore, this paper gives us a clear picture of various applications in several domains as well as the CPS in various emerging technologies.",cyberphysical system cps recent surface engineer system integration compute communication control technology secure many important application field transportation energy medical system employ cyberphysical system basic engineering system conclude various research rapid important development cps affect many aspect people lifestyle enable wide range application service smart home ehealth ecommerce capability consolidate sensor network implant processing screen control actual environment input circle permit outside boost selfinitiate either correspondence control register spite various benefit cps framework inclined different digital additionally actual security danger assault difficulty heterogeneous nature dependence private information enormous scope arrangement thus purposeful unplanned opening framework result calamitous impact make basic set vigorous safety effort currently increase present security confrontation epidemic growth cyberphysical system influx susceptibility risk attack control emerge late generation cps paper overview security cyberphysical system along exploration various cyberattacks associate cps furthermore paper give u clear picture various application several domain well cps various emerge technology,0.0,0.0,0.0,0.0,0.0,0.0,0.2320522112147823,0.0,0.0,0.0,0.057230414450438014,0.0,0.0,0.0,0.0,0.0,0.08137419210037132,0.10272460186405587,0.0,0.3313318835804275,0.5859949236973894,0.0,0.08283297089510687,0.3313318835804275,0.0,0.0,0.0,0.0,0.08283297089510687,0.08283297089510687,0.09129417953033515,0.09328370497612036,0.0,0.087644074595323,0.0,0.0,0.0,0.15995501631449385,0.0,0.0,0.08283297089510687,0.0,0.0,0.0,0.07376713088129232,0.0,0.0657721559341432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07611220822630903,0.0,0.0,0.0,0.0,0.0,0.0657721559341432,0.0,0.0,0.1216806539003858,0.0,0.0,0.0,0.07491872690942263,0.0,0.0,0.0,0.0,0.0,0.0657721559341432,0.06321368272805412,0.07053661126931143,0.08596077643486306,0.11090389388654444,0.09328370497612036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13519159673633063,0.0,0.0,0.0,0.0,0.0,0.0,0.4298038821743153,0.0,0.0
E-healthcare application cyber security analysis using quantum machine learning in malicious user detection,https://link.springer.com/article/10.1007/s11082-023-05854-x,27 January 2024,"Zhenkun Liu, Xu Jia, Bin Li","In the medical field, it is crucial to manage visual and auditory data generated by Internet of Things (IoT) devices. Cloud servers are often used to manage the massive amounts of data generated by these IoT devices. Current improvements in electronic and communication technology have greatly impacted the e-healthcare sector owing to the effective exchange of patient data. IoMTs, or the Internet of Medical Things, are a relatively recent development in the field of remote health monitoring. They are used in patient-centric systems for the transmission and tracking of patient data. Authentication and anomaly detection are two areas where modern medical systems make extensive use of encryption, biometrics, and machine learning (ML) technology. This study suggests a new method for assessing the cyber security of e-healthcare apps; one that makes use of quantum machine learning. Users of e-healthcare applications have been tracked and analysed to identify risky behaviours. A deep variational adversarial encoder network and a fuzzy Gaussian quantile neural network classify the characteristics of observed user activity data, leading to the identification of malicious users and an increase in network security. Recreation aftereffects of the proposed engineering show vigor with regards to proficient execution, including prescient misfortune = 7%, learning rate = goldilocks (0.5), record advancement = 23%, transmission influence = − 18 dBm, jitter = 32 ms, delay = 90 ms, throughput = 170 bytes, obligation cycle and conveyance = 10%, and dynamic serverless reactions. Proposed technique attained Random accuracy of 98%, F-1 Score of 75%, mean average Precision (mAP) of 65%, Specificity of 66%, kappa Co-efficient of 69%.",medical field crucial manage visual auditory data generate internet thing iot device cloud server often use manage massive amount data generate iot device current improvement electronic communication technology greatly impact ehealthcare sector owe effective exchange patient data iomts internet medical thing relatively recent development field remote health monitoring use patientcentric system transmission track patient data authentication anomaly detection two area modern medical system make extensive use encryption biometrics machine learn ml technology study suggests new method assess cyber security ehealthcare apps one make use quantum machine learn user ehealthcare application tracked analyse identify risky behaviour deep variational adversarial encoder network fuzzy gaussian quantile neural network classify characteristic observe user activity data lead identification malicious user increase network security recreation aftereffect propose engineering show vigor regard proficient execution include prescient misfortune learn rate goldilocks record advancement transmission influence dbm jitter m delay m throughput byte obligation cycle conveyance dynamic serverless reaction propose technique attain random accuracy f score mean average precision map specificity kappa coefficient,0.11798470741816217,0.0,0.0,0.0,0.0,0.0,0.1061670736406926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1492060307579418,0.11168943144233628,0.0,0.0,0.0,0.0,0.06286237623434783,0.0,0.0,0.0,0.3835618146787246,0.0,0.10977242518413845,0.11369166544280639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11168943144233628,0.11369166544280639,0.0,0.0,0.09972140404150086,0.10124842649253595,0.0,0.0,0.0,0.0,0.2195448503682769,0.2560714571215995,0.0,0.0,0.3037452794776078,0.0,0.2315741189047901,0.20893428354119103,0.0,0.0,0.09150912180747717,0.0,0.0,0.2708249819043408,0.1061670736406926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16913147222523084,0.0,0.0,0.0,0.0,0.0,0.0,0.10148010921899171,0.0,0.0,0.0,0.0,0.0,0.0,0.08046810810255664,0.0,0.0,0.10124842649253595,0.18555603669327825,0.0,0.0,0.0,0.0,0.26520973094381656,0.40215108848716913,0.0,0.0,0.0
Automotive Cyber Security - Emerging Risks and  New Case Study Insights,https://link.springer.com/article/10.1007/s38314-024-1890-0,19 July 2024,Numaan Huq,Abstract Not Available,abstract available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyber security risk assessment in autonomous shipping,https://link.springer.com/article/10.1057/s41278-022-00214-0,26 January 2022,"Hasan Mahbub Tusher, Ziaul Haque Munim, Theo E. Notteboom, Tae-Eun Kim, Salman Nazir","Autonomous ships would require higher cyber-physical interaction in comparison with traditional shipping operations, thus increasing the vulnerabilities associated with cyber security. The increasing complexity surrounding the innate characteristics of the shipping industry makes it challenging to build a resilient framework for ensuring cyber security. This study proposes a multi-criteria decision-making (MCDM) framework for assessing cyber security risk in the autonomous shipping context. The research was validated through surveying subject matter experts, system designers and seafarers. Different types of equipment and systems are ranked based on their perceived vulnerability to cyber threats. Survey data from 28 subject matter experts are collected and analysed through the Bayesian best–worst method (BWM). At system level, the results indicate that navigational systems are the most vulnerable to potential cyber threats, while propulsion systems are the least vulnerable element in the context of future autonomous shipping operations. On a sub-system level, the three most vulnerable parts are Global Navigation Satellite System (GNSS), Electronic Chart Display and Information System (ECDIS) and the communication devices on shore control centres (SCC), while the least vulnerable parts are engine controls, SCC integration platforms and cargo handling at ports.",autonomous ship would require high cyberphysical interaction comparison traditional shipping operation thus increase vulnerability associate cyber security increase complexity surround innate characteristic shipping industry make challenge build resilient framework ensure cyber security study proposes multicriteria decisionmaking mcdm framework assess cyber security risk autonomous shipping context research validate survey subject matter expert system designer seafarer different type equipment system ranked base perceive vulnerability cyber threat survey data subject matter expert collect analyse bayesian bestworst method bwm system level result indicate navigational system vulnerable potential cyber threat propulsion system least vulnerable element context future autonomous shipping operation subsystem level three vulnerable part global navigation satellite system gnss electronic chart display information system ecdis communication device shore control centre scc least vulnerable part engine control scc integration platform cargo handle port,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13071153103017913,0.0,0.1327520994807458,0.0,0.1441908490774842,0.0,0.0,0.2935514589255503,0.0,0.4057760563020947,0.0,0.14677572946277515,0.0,0.09903551843359455,0.0,0.0,0.0,0.14677572946277515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2834319950991496,0.0,0.0,0.0,0.0,0.0,0.0,0.26142306206035826,0.16176855244319205,0.11654484997040632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3547363319552122,0.0,0.13486688649119868,0.0,0.0,0.11813810672469348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16176855244319205,0.0,0.0,0.0,0.0,0.0,0.15844477731608003,0.11654484997040632,0.1120113681083321,0.12498721778306963,0.0,0.1965159495012311,0.0,0.0,0.0,0.0,0.0,0.0,0.10388417848609764,0.0,0.0,0.0,0.0,0.2269672091226764,0.0,0.0,0.0,0.0,0.0,0.0,0.31688955463216006,0.0
